year,month,day,obs_duration,obs_day,obs_night,home_time,dist_traveled,max_dist_home,radius,diameter,num_sig_places,entropy,total_flight_time,av_flight_length,sd_flight_length,av_flight_duration,sd_flight_duration,total_pause_time,av_pause_duration,sd_pause_duration
2022,3,27,14.14173750003179,1.1222222222222222,13.019515277809568,21.573367590705555,23.817,9.71070093202888,1.4866673454158328,9.74273065377711,2,0.2782099179128984,0.5455675095982022,0.32626027397260277,0.7462903696411358,0.007473527528742496,0.011588030620890612,23.454432490401796,0.08376583032286355,0.8457843000416676
2022,3,28,0.375,0.21944444444444444,0.15555555555555556,19.125,21.795,9.704448089294607,2.9587210082295563,9.718097542833972,2,0.4772477574226036,0.4283748373058107,0.4273529411764706,0.8879647321986411,0.008399506613839425,0.012954110019512025,23.57162516269419,0.22237382228956784,1.2104401093163675
2022,3,29,1.2666666666666666,1.2666666666666666,0.0,19.509722222222223,22.515,9.795929490539843,2.642002184322468,9.882153912894225,2,0.43566496690313883,0.46008248302671645,0.3263043478260869,0.6081284976805817,0.006667862072850962,0.006000980414009194,23.539917516973283,0.04367331635802093,0.6326645843283621
2022,3,30,1.8333333333333333,1.6472222222222221,0.18611111111111112,18.716666666666665,55.841,12.980888544506268,3.3211326075302003,13.018278053695328,4,0.9277915902150091,1.3084585044781367,0.30184324324324324,0.6407047659015351,0.007072748672854794,0.010126259002568269,22.691541495521864,0.05773929133720576,0.5567486350415631
2022,3,31,0.9888888888888889,0.9888888888888889,0.0,21.732162811822363,25.964,9.705342732252085,1.405501094337489,9.824609600205557,2,0.26426403072581245,0.5525543500317468,0.2884888888888889,0.5319757773191567,0.006139492778130519,0.006115961552411844,23.44744564996825,0.07662563937898122,0.839613219841126
2022,4,1,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022,4,2,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022,4,3,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022,4,4,0.21944444444444444,0.21944444444444444,0.0,19.009351245628462,21.074,9.826013887905756,0.49452185015136485,9.829250423604101,3,0.2308091551512737,3.500817873014344,0.7024666666666667,1.4921196273161956,0.11669392910047814,0.5533634672312896,20.499182126985655,0.3867770212638803,1.8598712912480941
2022,4,5,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022,4,6,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022,4,7,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022,4,8,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022,4,9,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022,4,10,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022,4,11,14.67076249996821,14.67076249996821,0.0,23.988888888888887,0.294,0.052388115464826,0.004522797719741449,0.05743860126632168,1,-9.999950000398841e-06,0.02766002118587494,0.03266666666666666,0.014681810363696826,0.003073335687319438,0.0017439715615220187,23.972339978814126,1.1986169989407063,3.629982708193014
