status,x0,y0,t0,x1,y1,t1,obs
2.0,35.59640381019881,-113.93876635790915,1622715271.016,35.59640381019881,-113.93876635790915,1622715281.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622715281.016,35.59640381019881,-113.93876635790915,1622715311.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622715311.016,35.59640381019881,-113.93876635790915,1622715321.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622715321.016,35.59640381019881,-113.93876635790915,1622715921.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622715921.016,35.59640381019881,-113.93876635790915,1622715931.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622715931.016,35.59640381019881,-113.93876635790915,1622715981.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622715981.016,35.59640381019881,-113.93876635790915,1622715991.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622715991.016,35.59640381019881,-113.93876635790915,1622716581.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622716581.016,35.59640381019881,-113.93876635790915,1622716601.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622716601.016,35.59640381019881,-113.93876635790915,1622717241.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622717241.016,35.59640381019881,-113.93876635790915,1622717261.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622717261.016,35.59640381019881,-113.93876635790915,1622717291.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622717291.016,35.59640381019881,-113.93876635790915,1622717301.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622717301.016,35.59640381019881,-113.93876635790915,1622720451.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622720451.016,35.59640381019881,-113.93876635790915,1622720461.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622720461.016,35.59640381019881,-113.93876635790915,1622721151.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622721151.016,35.59640381019881,-113.93876635790915,1622721161.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622721161.016,35.59640381019881,-113.93876635790915,1622721201.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622721201.016,35.59640381019881,-113.93876635790915,1622721211.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622721211.016,35.59640381019881,-113.93876635790915,1622722851.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622722851.016,35.59640381019881,-113.93876635790915,1622722861.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622722861.016,35.59640381019881,-113.93876635790915,1622723511.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622723511.016,35.59640381019881,-113.93876635790915,1622723521.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622723521.016,35.59640381019881,-113.93876635790915,1622723551.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622723551.016,35.59640381019881,-113.93876635790915,1622723561.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622723561.016,35.59640381019881,-113.93876635790915,1622888611.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622888611.016,35.59640381019881,-113.93876635790915,1622888621.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622888621.016,35.59640381019881,-113.93876635790915,1622895831.016,0.0
2.0,35.59640381019881,-113.93876635790915,1622895831.016,35.59640381019881,-113.93876635790915,1622895841.016,1.0
2.0,35.59640381019881,-113.93876635790915,1622895841.016,35.59640381019881,-113.93876635790915,1623012431.016,0.0
2.0,35.59640381019881,-113.93876635790915,1623012431.016,35.59640381019881,-113.93876635790915,1623012451.016,1.0
2.0,35.59640381019881,-113.93876635790915,1623012451.016,35.59640381019881,-113.93876635790915,1623012481.016,0.0
2.0,35.59640381019881,-113.93876635790915,1623012481.016,35.59640381019881,-113.93876635790915,1623012491.016,1.0
2.0,35.59640381019881,-113.93876635790915,1623012491.016,35.59640381019881,-113.93876635790915,1623013091.016,0.0
2.0,35.59640381019881,-113.93876635790915,1623013091.016,35.59640381019881,-113.93876635790915,1623013101.016,1.0
