status,x0,y0,t0,x1,y1,t1,obs
2.0,38.2272531,48.255244300000015,1658992591.714,38.2272531,48.255244300000015,1658992601.714,1.0
2.0,38.2272531,48.255244300000015,1658992601.714,38.2272531,48.255244300000015,1658992961.714,0.0
2.0,38.2272531,48.255244300000015,1658992961.714,38.2272531,48.255244300000015,1658992981.714,1.0
1.0,38.2272531,48.255244300000015,1658992981.714,38.22735726190476,48.25524285714287,1658992986.197914,0.0
2.0,38.22735726190476,48.25524285714287,1658992986.197914,38.22735726190476,48.25524285714287,1658995161.714,0.0
2.0,38.22735726190476,48.25524285714287,1658995161.714,38.22735726190476,48.25524285714287,1658995181.714,1.0
1.0,38.22735726190476,48.25524285714287,1658995181.714,38.22748495926038,48.2551545956147,1658995201.714,0.0
2.0,38.22748495926038,48.2551545956147,1658995201.714,38.22748495926038,48.2551545956147,1658995251.714,0.0
1.0,38.22748495926038,48.2551545956147,1658995251.714,38.227730416666674,48.25498491666667,1658995266.988943,0.0
2.0,38.227730416666674,48.25498491666667,1658995266.988943,38.227730416666674,48.25498491666667,1658997321.714,0.0
2.0,38.227730416666674,48.25498491666667,1658997321.714,38.227730416666674,48.25498491666667,1658997341.714,1.0
1.0,38.227730416666674,48.25498491666667,1658997341.714,38.227459200678396,48.2551540410754,1658997351.714,0.0
2.0,38.227459200678396,48.2551540410754,1658997351.714,38.227459200678396,48.2551540410754,1658997371.714,0.0
1.0,38.227459200678396,48.2551540410754,1658997371.714,38.22736020833333,48.25521572916666,1658997375.4937906,0.0
2.0,38.22736020833333,48.25521572916666,1658997375.4937906,38.22736020833333,48.25521572916666,1658997651.714,0.0
2.0,38.22736020833333,48.25521572916666,1658997651.714,38.22736020833333,48.25521572916666,1658997701.714,1.0
1.0,38.22736020833333,48.25521572916666,1658997701.714,38.227301276730095,48.25520347266253,1658997751.714,0.0
2.0,38.227301276730095,48.25520347266253,1658997751.714,38.227301276730095,48.25520347266253,1658997801.714,0.0
1.0,38.227301276730095,48.25520347266253,1658997801.714,38.22718939249656,48.25518024767112,1658997811.714,0.0
2.0,38.22718939249656,48.25518024767112,1658997811.714,38.22718939249656,48.25518024767112,1658998111.714,0.0
1.0,38.22718939249656,48.25518024767112,1658998111.714,38.227136555555546,48.25516928703702,1658998112.909848,0.0
2.0,38.227136555555546,48.25516928703702,1658998112.909848,38.227136555555546,48.25516928703702,1659003436.714,0.0
2.0,38.227136555555546,48.25516928703702,1659003436.714,38.227136555555546,48.25516928703702,1659003456.714,1.0
1.0,38.227136555555546,48.25516928703702,1659003456.714,38.22709166666667,48.25531999999998,1659003476.714,1.0
1.0,38.22709166666667,48.25531999999998,1659003476.714,38.22752133333333,48.254984,1659003484.9011314,0.0
2.0,38.22752133333333,48.254984,1659003484.9011314,38.22752133333333,48.254984,1659003811.714,0.0
2.0,38.22752133333333,48.254984,1659003811.714,38.22752133333333,48.254984,1659003841.714,1.0
1.0,38.22752133333333,48.254984,1659003841.714,38.227680563802295,48.255128853284596,1659003851.714,0.0
2.0,38.227680563802295,48.255128853284596,1659003851.714,38.227680563802295,48.255128853284596,1659003951.714,0.0
1.0,38.227680563802295,48.255128853284596,1659003951.714,38.22777045433046,48.255210540724214,1659003961.714,0.0
2.0,38.22777045433046,48.255210540724214,1659003961.714,38.22777045433046,48.255210540724214,1659004061.714,0.0
1.0,38.22777045433046,48.255210540724214,1659004061.714,38.228093586423995,48.25550398438341,1659004101.714,0.0
2.0,38.228093586423995,48.25550398438341,1659004101.714,38.228093586423995,48.25550398438341,1659004201.714,0.0
1.0,38.228093586423995,48.25550398438341,1659004201.714,38.228301266926195,48.25569260960661,1659004221.714,0.0
2.0,38.228301266926195,48.25569260960661,1659004221.714,38.228301266926195,48.25569260960661,1659004271.714,0.0
1.0,38.228301266926195,48.25569260960661,1659004271.714,38.22873878432938,48.25608936396047,1659004311.714,0.0
2.0,38.22873878432938,48.25608936396047,1659004311.714,38.22873878432938,48.25608936396047,1659004411.714,0.0
1.0,38.22873878432938,48.25608936396047,1659004411.714,38.22886756245961,48.256206372245906,1659004421.714,0.0
2.0,38.22886756245961,48.256206372245906,1659004421.714,38.22886756245961,48.256206372245906,1659004521.714,0.0
1.0,38.22886756245961,48.256206372245906,1659004521.714,38.22898542690081,48.256313513652934,1659004531.714,0.0
2.0,38.22898542690081,48.256313513652934,1659004531.714,38.22898542690081,48.256313513652934,1659004781.714,0.0
1.0,38.22898542690081,48.256313513652934,1659004781.714,38.229367022706946,48.25666086908648,1659004801.714,0.0
2.0,38.229367022706946,48.25666086908648,1659004801.714,38.229367022706946,48.25666086908648,1659004851.714,0.0
1.0,38.229367022706946,48.25666086908648,1659004851.714,38.229478555460965,48.256762222123065,1659004861.714,0.0
2.0,38.229478555460965,48.256762222123065,1659004861.714,38.229478555460965,48.256762222123065,1659004911.714,0.0
1.0,38.229478555460965,48.256762222123065,1659004911.714,38.22979585444932,48.257049664755236,1659004951.714,0.0
2.0,38.22979585444932,48.257049664755236,1659004951.714,38.22979585444932,48.257049664755236,1659005001.714,0.0
1.0,38.22979585444932,48.257049664755236,1659005001.714,38.230072944538136,48.25730151474524,1659005021.714,0.0
2.0,38.230072944538136,48.25730151474524,1659005021.714,38.230072944538136,48.25730151474524,1659005071.714,0.0
1.0,38.230072944538136,48.25730151474524,1659005071.714,38.23050666044206,48.25768838042828,1659005111.714,0.0
2.0,38.23050666044206,48.25768838042828,1659005111.714,38.23050666044206,48.25768838042828,1659005161.714,0.0
1.0,38.23050666044206,48.25768838042828,1659005161.714,38.23073451663654,48.25789562588178,1659005191.714,0.0
2.0,38.23073451663654,48.25789562588178,1659005191.714,38.23073451663654,48.25789562588178,1659005241.714,0.0
1.0,38.23073451663654,48.25789562588178,1659005241.714,38.23101932263163,48.25815436441233,1659005271.714,0.0
2.0,38.23101932263163,48.25815436441233,1659005271.714,38.23101932263163,48.25815436441233,1659005371.714,0.0
1.0,38.23101932263163,48.25815436441233,1659005371.714,38.23138034689987,48.25848269388971,1659005401.714,0.0
