status,x0,y0,t0,x1,y1,t1,obs
2.0,35.7057693,51.131752000000006,1644872450.37,35.7057693,51.131752000000006,1644872460.37,1.0
2.0,35.7057693,51.131752000000006,1644872460.37,35.7057693,51.131752000000006,1644872470.37,0.0
2.0,35.7057693,51.131752000000006,1644872470.37,35.7057693,51.131752000000006,1644872490.37,1.0
2.0,35.7057693,51.131752000000006,1644872490.37,35.7057693,51.131752000000006,1644872800.37,0.0
2.0,35.7057693,51.131752000000006,1644872800.37,35.7057693,51.131752000000006,1644872810.37,1.0
2.0,35.7057693,51.131752000000006,1644872810.37,35.7057693,51.131752000000006,1644872835.37,0.0
1.0,35.7057693,51.131752000000006,1644872835.37,35.70597039721906,51.13147629797459,1644872865.37,1.0
1.0,35.70597039721906,51.13147629797459,1644872865.37,35.70596439816168,51.13182596119568,1644872895.37,0.0
2.0,35.70596439816168,51.13182596119568,1644872895.37,35.70596439816168,51.13182596119568,1644872905.37,0.0
1.0,35.70596439816168,51.13182596119568,1644872905.37,35.70596300682499,51.131903539812846,1644872908.5310884,0.0
2.0,35.70596300682499,51.131903539812846,1644872908.5310884,35.70596300682499,51.131903539812846,1644873170.37,0.0
2.0,35.70596300682499,51.131903539812846,1644873170.37,35.70596300682499,51.131903539812846,1644873230.37,1.0
2.0,35.70596300682499,51.131903539812846,1644873230.37,35.70596300682499,51.131903539812846,1644873530.37,0.0
2.0,35.70596300682499,51.131903539812846,1644873530.37,35.70596300682499,51.131903539812846,1644873590.37,1.0
2.0,35.70596300682499,51.131903539812846,1644873590.37,35.70596300682499,51.131903539812846,1644873890.37,0.0
2.0,35.70596300682499,51.131903539812846,1644873890.37,35.70596300682499,51.131903539812846,1644873980.37,1.0
1.0,35.70596300682499,51.131903539812846,1644873980.37,35.7057713,51.131766,1644873989.7550988,0.0
2.0,35.7057713,51.131766,1644873989.7550988,35.7057713,51.131766,1644874275.37,0.0
1.0,35.7057713,51.131766,1644874275.37,35.70603716222104,51.131812922989155,1644874285.37,1.0
2.0,35.70603716222104,51.131812922989155,1644874285.37,35.70603716222104,51.131812922989155,1644874575.37,1.0
1.0,35.70603716222104,51.131812922989155,1644874575.37,35.7057706,51.13176570000002,1644874599.6815145,0.0
2.0,35.7057706,51.13176570000002,1644874599.6815145,35.7057706,51.13176570000002,1644874875.37,0.0
1.0,35.7057706,51.13176570000002,1644874875.37,35.70604828186333,51.13197413273156,1644874885.37,1.0
2.0,35.70604828186333,51.13197413273156,1644874885.37,35.70604828186333,51.13197413273156,1644875175.37,1.0
1.0,35.70604828186333,51.13197413273156,1644875175.37,35.70583032360531,51.131810500903676,1644875185.37,0.0
2.0,35.70583032360531,51.131810500903676,1644875185.37,35.70583032360531,51.131810500903676,1644875195.37,0.0
1.0,35.70583032360531,51.131810500903676,1644875195.37,35.7057706,51.13176570000002,1644875202.5386093,0.0
2.0,35.7057706,51.13176570000002,1644875202.5386093,35.7057706,51.13176570000002,1644875475.37,0.0
1.0,35.7057706,51.13176570000002,1644875475.37,35.7060342242143,51.13196732542877,1644875485.37,1.0
2.0,35.7060342242143,51.13196732542877,1644875485.37,35.7060342242143,51.13196732542877,1644875775.37,1.0
2.0,35.7060342242143,51.13196732542877,1644875775.37,35.7060342242143,51.13196732542877,1644876080.37,0.0
2.0,35.7060342242143,51.13196732542877,1644876080.37,35.7060342242143,51.13196732542877,1644876380.37,1.0
1.0,35.7060342242143,51.13196732542877,1644876380.37,35.705818153800244,51.131801990121005,1644876390.37,0.0
2.0,35.705818153800244,51.131801990121005,1644876390.37,35.705818153800244,51.131801990121005,1644876450.37,0.0
1.0,35.705818153800244,51.131801990121005,1644876450.37,35.7057706,51.13176570000002,1644876452.6667485,0.0
2.0,35.7057706,51.13176570000002,1644876452.6667485,35.7057706,51.13176570000002,1644876675.37,0.0
