status,x0,y0,t0,x1,y1,t1,obs
2.0,35.751543827854384,51.30532939678487,1648369810.255,35.751543827854384,51.30532939678487,1648369870.255,1.0
2.0,35.751543827854384,51.30532939678487,1648369870.255,35.751543827854384,51.30532939678487,1648370170.255,0.0
2.0,35.751543827854384,51.30532939678487,1648370170.255,35.751543827854384,51.30532939678487,1648370190.255,1.0
1.0,35.751543827854384,51.30532939678487,1648370190.255,35.75143910205824,51.30550720882514,1648370200.255,0.0
2.0,35.75143910205824,51.30550720882514,1648370200.255,35.75143910205824,51.30550720882514,1648370240.255,1.0
1.0,35.75143910205824,51.30550720882514,1648370240.255,35.751536,51.30540189999999,1648370241.7228413,0.0
2.0,35.751536,51.30540189999999,1648370241.7228413,35.751536,51.30540189999999,1648370535.255,0.0
1.0,35.751536,51.30540189999999,1648370535.255,35.751421427093696,51.30521490269346,1648370545.255,1.0
1.0,35.751421427093696,51.30521490269346,1648370545.255,35.7514974756979,51.30534143423115,1648370560.255,0.0
1.0,35.7514974756979,51.30534143423115,1648370560.255,35.7515358,51.305407,1648370570.255,1.0
2.0,35.7515358,51.305407,1648370570.255,35.7515358,51.305407,1648370580.255,0.0
2.0,35.7515358,51.305407,1648370580.255,35.7515358,51.305407,1648370590.255,1.0
2.0,35.7515358,51.305407,1648370590.255,35.7515358,51.305407,1648370890.255,0.0
2.0,35.7515358,51.305407,1648370890.255,35.7515358,51.305407,1648370910.255,1.0
1.0,35.7515358,51.305407,1648370910.255,35.75141540469737,51.305233836742865,1648370925.255,0.0
1.0,35.75141540469737,51.305233836742865,1648370925.255,35.751333802190565,51.30541740433494,1648370945.255,1.0
1.0,35.751333802190565,51.30541740433494,1648370945.255,35.75154055,51.30540714999999,1648370948.0797832,0.0
2.0,35.75154055,51.30540714999999,1648370948.0797832,35.75154055,51.30540714999999,1648371250.255,0.0
2.0,35.75154055,51.30540714999999,1648371250.255,35.75154055,51.30540714999999,1648371270.255,1.0
2.0,35.75154055,51.30540714999999,1648371270.255,35.75154055,51.30540714999999,1648371280.255,0.0
2.0,35.75154055,51.30540714999999,1648371280.255,35.75154055,51.30540714999999,1648371290.255,1.0
2.0,35.75154055,51.30540714999999,1648371290.255,35.75154055,51.30540714999999,1648371300.255,0.0
2.0,35.75154055,51.30540714999999,1648371300.255,35.75154055,51.30540714999999,1648371310.255,1.0
2.0,35.75154055,51.30540714999999,1648371310.255,35.75154055,51.30540714999999,1648371615.255,0.0
1.0,35.75154055,51.30540714999999,1648371615.255,35.75140418776339,51.30501991570303,1648371635.255,1.0
2.0,35.75140418776339,51.30501991570303,1648371635.255,35.75140418776339,51.30501991570303,1648371665.255,1.0
2.0,35.75140418776339,51.30501991570303,1648371665.255,35.75140418776339,51.30501991570303,1648371975.255,0.0
2.0,35.75140418776339,51.30501991570303,1648371975.255,35.75140418776339,51.30501991570303,1648372025.255,1.0
1.0,35.75140418776339,51.30501991570303,1648372025.255,35.75143917731805,51.305215887105284,1648372026.386272,0.0
2.0,35.75143917731805,51.305215887105284,1648372026.386272,35.75143917731805,51.305215887105284,1648372330.255,0.0
2.0,35.75143917731805,51.305215887105284,1648372330.255,35.75143917731805,51.305215887105284,1648372390.255,1.0
1.0,35.75143917731805,51.305215887105284,1648372390.255,35.7515146609022,51.30532254589277,1648372410.255,0.0
2.0,35.7515146609022,51.30532254589277,1648372410.255,35.7515146609022,51.30532254589277,1648372430.255,0.0
1.0,35.7515146609022,51.30532254589277,1648372430.255,35.751526049999995,51.305338800000015,1648372430.4562562,0.0
