status,x0,y0,t0,x1,y1,t1,obs
1.0,35.74537271272727,51.31431025272727,1645444055.765,35.748786474999996,51.314523986,1645444075.765,1.0
1.0,35.748786474999996,51.314523986,1645444075.765,35.7533900825,51.31606999875,1645444105.765,1.0
1.0,35.7533900825,51.31606999875,1645444105.765,35.75499547278102,51.31639485779518,1645444125.765,0.0
2.0,35.75499547278102,51.31639485779518,1645444125.765,35.75499547278102,51.31639485779518,1645444175.765,0.0
1.0,35.75499547278102,51.31639485779518,1645444175.765,35.75598745293203,51.31659558996953,1645444185.765,0.0
2.0,35.75598745293203,51.31659558996953,1645444185.765,35.75598745293203,51.31659558996953,1645444205.765,0.0
1.0,35.75598745293203,51.31659558996953,1645444205.765,35.75705493299637,51.31681161160468,1645444215.765,0.0
2.0,35.75705493299637,51.31681161160468,1645444215.765,35.75705493299637,51.31681161160468,1645444225.765,0.0
1.0,35.75705493299637,51.31681161160468,1645444225.765,35.77523823,51.320491180000005,1645444405.765,0.0
1.0,35.77523823,51.320491180000005,1645444405.765,35.775157849124994,51.32106683625,1645444435.765,1.0
2.0,35.775157849124994,51.32106683625,1645444435.765,35.775157849124994,51.32106683625,1645444645.765,1.0
2.0,35.775157849124994,51.32106683625,1645444645.765,35.775157849124994,51.32106683625,1645593381.8889043,0.0
1.0,35.775157849124994,51.32106683625,1645593381.8889043,35.77666663612829,51.325875615345424,1645593411.8889043,0.0
2.0,35.77666663612829,51.325875615345424,1645593411.8889043,35.77666663612829,51.325875615345424,1645593811.8889043,0.0
1.0,35.77666663612829,51.325875615345424,1645593811.8889043,35.776803077467385,51.32631441426123,1645593831.8889043,0.0
2.0,35.776803077467385,51.32631441426123,1645593831.8889043,35.776803077467385,51.32631441426123,1645593931.8889043,0.0
1.0,35.776803077467385,51.32631441426123,1645593931.8889043,35.77787102970232,51.32969129529871,1645593951.8889043,0.0
2.0,35.77787102970232,51.32969129529871,1645593951.8889043,35.77787102970232,51.32969129529871,1645594651.8889043,0.0
1.0,35.77787102970232,51.32969129529871,1645594651.8889043,35.77792545435132,51.329866616525926,1645594661.8889043,0.0
2.0,35.77792545435132,51.329866616525926,1645594661.8889043,35.77792545435132,51.329866616525926,1645594761.8889043,0.0
1.0,35.77792545435132,51.329866616525926,1645594761.8889043,35.77820380190901,51.33076340228038,1645594801.8889043,0.0
2.0,35.77820380190901,51.33076340228038,1645594801.8889043,35.77820380190901,51.33076340228038,1645595001.8889043,0.0
1.0,35.77820380190901,51.33076340228038,1645595001.8889043,35.77856377134913,51.331925439012515,1645595061.8889043,0.0
2.0,35.77856377134913,51.331925439012515,1645595061.8889043,35.77856377134913,51.331925439012515,1645595461.8889043,0.0
1.0,35.77856377134913,51.331925439012515,1645595461.8889043,35.778926950944815,51.333096897757954,1645595521.8889043,0.0
2.0,35.778926950944815,51.333096897757954,1645595521.8889043,35.778926950944815,51.333096897757954,1645596571.8889043,0.0
1.0,35.778926950944815,51.333096897757954,1645596571.8889043,35.778984109920934,51.33328105543226,1645596581.8889043,0.0
2.0,35.778984109920934,51.33328105543226,1645596581.8889043,35.778984109920934,51.33328105543226,1645596781.8889043,0.0
1.0,35.778984109920934,51.33328105543226,1645596781.8889043,35.77903970889393,51.333460309482966,1645596791.8889043,0.0
2.0,35.77903970889393,51.333460309482966,1645596791.8889043,35.77903970889393,51.333460309482966,1645596841.8889043,0.0
1.0,35.77903970889393,51.333460309482966,1645596841.8889043,35.77991050670542,51.336251896942024,1645596881.8889043,0.0
2.0,35.77991050670542,51.336251896942024,1645596881.8889043,35.77991050670542,51.336251896942024,1645596931.8889043,0.0
1.0,35.77991050670542,51.336251896942024,1645596931.8889043,35.781031227679684,51.339629579256055,1645596951.8889043,0.0
2.0,35.781031227679684,51.339629579256055,1645596951.8889043,35.781031227679684,51.339629579256055,1645597151.8889043,0.0
1.0,35.781031227679684,51.339629579256055,1645597151.8889043,35.781087450407995,51.33981097089892,1645597161.8889043,0.0
2.0,35.781087450407995,51.33981097089892,1645597161.8889043,35.781087450407995,51.33981097089892,1645597261.8889043,0.0
1.0,35.781087450407995,51.33981097089892,1645597261.8889043,35.782168626677155,51.34319804443522,1645597281.8889043,0.0
2.0,35.782168626677155,51.34319804443522,1645597281.8889043,35.782168626677155,51.34319804443522,1645597531.8889043,0.0
1.0,35.782168626677155,51.34319804443522,1645597531.8889043,35.78741081868265,51.35941214504969,1645597591.8889043,0.0
2.0,35.78741081868265,51.35941214504969,1645597591.8889043,35.78741081868265,51.35941214504969,1645597691.8889043,0.0
1.0,35.78741081868265,51.35941214504969,1645597691.8889043,35.78754510551748,51.35985378975999,1645597761.8889043,0.0
2.0,35.78754510551748,51.35985378975999,1645597761.8889043,35.78754510551748,51.35985378975999,1645597861.8889043,0.0
1.0,35.78754510551748,51.35985378975999,1645597861.8889043,35.787595172717154,51.36001634698298,1645597871.8889043,0.0
2.0,35.787595172717154,51.36001634698298,1645597871.8889043,35.787595172717154,51.36001634698298,1645597971.8889043,0.0
1.0,35.787595172717154,51.36001634698298,1645597971.8889043,35.787811380040495,51.36071705331792,1645598001.8889043,0.0
2.0,35.787811380040495,51.36071705331792,1645598001.8889043,35.787811380040495,51.36071705331792,1645598401.8889043,0.0
1.0,35.787811380040495,51.36071705331792,1645598401.8889043,35.78807426245593,51.361569301229245,1645598441.8889043,0.0
2.0,35.78807426245593,51.361569301229245,1645598441.8889043,35.78807426245593,51.361569301229245,1645598641.8889043,0.0
1.0,35.78807426245593,51.361569301229245,1645598641.8889043,35.78811983640774,51.361717566760944,1645598651.8889043,0.0
2.0,35.78811983640774,51.361717566760944,1645598651.8889043,35.78811983640774,51.361717566760944,1645598751.8889043,0.0
1.0,35.78811983640774,51.361717566760944,1645598751.8889043,35.78816558363598,51.361866403322914,1645598761.8889043,0.0
2.0,35.78816558363598,51.361866403322914,1645598761.8889043,35.78816558363598,51.361866403322914,1645598961.8889043,0.0
1.0,35.78816558363598,51.361866403322914,1645598961.8889043,35.788217055781686,51.3620336602709,1645598971.8889043,0.0
2.0,35.788217055781686,51.3620336602709,1645598971.8889043,35.788217055781686,51.3620336602709,1645599171.8889043,0.0
1.0,35.788217055781686,51.3620336602709,1645599171.8889043,35.78843810886879,51.362750984881714,1645599201.8889043,0.0
2.0,35.78843810886879,51.362750984881714,1645599201.8889043,35.78843810886879,51.362750984881714,1645600251.8889043,0.0
