status,x0,y0,t0,x1,y1,t1,obs
2.0,35.80415689777777,51.53283526222222,1643676539.027,35.80415689777777,51.53283526222222,1643676599.027,1.0
2.0,35.80415689777777,51.53283526222222,1643676599.027,35.80415689777777,51.53283526222222,1643676899.027,0.0
2.0,35.80415689777777,51.53283526222222,1643676899.027,35.80415689777777,51.53283526222222,1643676959.027,1.0
2.0,35.80415689777777,51.53283526222222,1643676959.027,35.80415689777777,51.53283526222222,1643680139.027,0.0
2.0,35.80415689777777,51.53283526222222,1643680139.027,35.80415689777777,51.53283526222222,1643680199.027,1.0
2.0,35.80415689777777,51.53283526222222,1643680199.027,35.80415689777777,51.53283526222222,1643680499.027,0.0
2.0,35.80415689777777,51.53283526222222,1643680499.027,35.80415689777777,51.53283526222222,1643680559.027,1.0
1.0,35.80415689777777,51.53283526222222,1643680559.027,35.804441,51.532454400000006,1643680576.5723608,0.0
2.0,35.804441,51.532454400000006,1643680576.5723608,35.804441,51.532454400000006,1643687994.027,0.0
1.0,35.804441,51.532454400000006,1643687994.027,35.80430832056818,51.53271374443182,1643688004.027,1.0
2.0,35.80430832056818,51.53271374443182,1643688004.027,35.80430832056818,51.53271374443182,1643688174.027,1.0
1.0,35.80430832056818,51.53271374443182,1643688174.027,35.8042687,51.533075,1643688219.027,0.0
2.0,35.8042687,51.533075,1643688219.027,35.8042687,51.533075,1643688229.027,1.0
1.0,35.8042687,51.533075,1643688229.027,35.80438652146702,51.53290686986346,1643688239.027,0.0
2.0,35.80438652146702,51.53290686986346,1643688239.027,35.80438652146702,51.53290686986346,1643688259.027,0.0
1.0,35.80438652146702,51.53290686986346,1643688259.027,35.8045946,51.5326101,1643688279.027,0.0
2.0,35.8045946,51.5326101,1643688279.027,35.8045946,51.5326101,1643688289.027,1.0
1.0,35.8045946,51.5326101,1643688289.027,35.804377362629005,51.53271536228304,1643688299.027,0.0
2.0,35.804377362629005,51.53271536228304,1643688299.027,35.804377362629005,51.53271536228304,1643688309.027,0.0
1.0,35.804377362629005,51.53271536228304,1643688309.027,35.804259109375,51.53277356,1643688313.9304788,0.0
2.0,35.804259109375,51.53277356,1643688313.9304788,35.804259109375,51.53277356,1643688599.027,0.0
2.0,35.804259109375,51.53277356,1643688599.027,35.804259109375,51.53277356,1643688779.027,1.0
1.0,35.804259109375,51.53277356,1643688779.027,35.80443070234375,51.53244299000001,1643688799.027,0.0
1.0,35.80443070234375,51.53244299000001,1643688799.027,35.804545097656245,51.532222610000005,1643688809.027,1.0
1.0,35.804545097656245,51.532222610000005,1643688809.027,35.80443344882812,51.532403255,1643688819.027,0.0
1.0,35.80443344882812,51.532403255,1643688819.027,35.80421015117187,51.532764544999985,1643688829.027,1.0
1.0,35.80421015117187,51.532764544999985,1643688829.027,35.8042015,51.53223209999999,1643688838.8352625,0.0
2.0,35.8042015,51.53223209999999,1643688838.8352625,35.8042015,51.53223209999999,1643699089.027,0.0
2.0,35.8042015,51.53223209999999,1643699089.027,35.8042015,51.53223209999999,1643699099.027,1.0
2.0,35.8042015,51.53223209999999,1643699099.027,35.8042015,51.53223209999999,1643699109.027,0.0
2.0,35.8042015,51.53223209999999,1643699109.027,35.8042015,51.53223209999999,1643699119.027,1.0
2.0,35.8042015,51.53223209999999,1643699119.027,35.8042015,51.53223209999999,1643699129.027,0.0
2.0,35.8042015,51.53223209999999,1643699129.027,35.8042015,51.53223209999999,1643699139.027,1.0
2.0,35.8042015,51.53223209999999,1643699139.027,35.8042015,51.53223209999999,1643699149.027,0.0
2.0,35.8042015,51.53223209999999,1643699149.027,35.8042015,51.53223209999999,1643699159.027,1.0
2.0,35.8042015,51.53223209999999,1643699159.027,35.8042015,51.53223209999999,1643699169.027,0.0
2.0,35.8042015,51.53223209999999,1643699169.027,35.8042015,51.53223209999999,1643699179.027,1.0
2.0,35.8042015,51.53223209999999,1643699179.027,35.8042015,51.53223209999999,1643699189.027,0.0
2.0,35.8042015,51.53223209999999,1643699189.027,35.8042015,51.53223209999999,1643699199.027,1.0
2.0,35.8042015,51.53223209999999,1643699199.027,35.8042015,51.53223209999999,1643699209.027,0.0
1.0,35.8042015,51.53223209999999,1643699209.027,35.804254300000004,51.53208308750001,1643699219.027,1.0
2.0,35.804254300000004,51.53208308750001,1643699219.027,35.804254300000004,51.53208308750001,1643699229.027,0.0
1.0,35.804254300000004,51.53208308750001,1643699229.027,35.8042024,51.53231023125001,1643699239.027,1.0
2.0,35.8042024,51.53231023125001,1643699239.027,35.8042024,51.53231023125001,1643699249.027,0.0
1.0,35.8042024,51.53231023125001,1643699249.027,35.804376,51.532201784375005,1643699259.027,1.0
2.0,35.804376,51.532201784375005,1643699259.027,35.804376,51.532201784375005,1643699269.027,0.0
1.0,35.804376,51.532201784375005,1643699269.027,35.804404000000005,51.53237314375,1643699279.027,1.0
1.0,35.804404000000005,51.53237314375,1643699279.027,35.8043119,51.532303421875,1643699289.027,0.0
1.0,35.8043119,51.532303421875,1643699289.027,35.804149374999994,51.532182983593756,1643699299.027,1.0
2.0,35.804149374999994,51.532182983593756,1643699299.027,35.804149374999994,51.532182983593756,1643699309.027,0.0
1.0,35.804149374999994,51.532182983593756,1643699309.027,35.8042023,51.5322582,1643699319.027,1.0
2.0,35.8042023,51.5322582,1643699319.027,35.8042023,51.5322582,1643699329.027,0.0
2.0,35.8042023,51.5322582,1643699329.027,35.8042023,51.5322582,1643699339.027,1.0
2.0,35.8042023,51.5322582,1643699339.027,35.8042023,51.5322582,1643699349.027,0.0
